0.374418 0.60621
0.375732 0.63715
0.356526 0.675561
0.363246 0.714505
0.36638 0.75189
0.356781 0.811973
0.372895 0.834458
0.363041 0.891921
0.464774 0.544872
0.430277 0.623529
0.428872 0.654123
0.408718 0.720951
0.404504 0.758505
0.428174 0.822083
0.441183 0.850265
0.434476 0.9477
0.4688 0.573354
0.504979 0.617893
0.502636 0.648599
0.525245 0.711399
0.521814 0.768048
0.523277 0.821626
0.505031 0.873877
0.522995 0.906789
0.613215 0.536515
0.557268 0.626709
0.554513 0.656357
0.55535 0.715075
0.551046 0.763065
0.561627 0.821382
0.543245 0.849834
0.592608 0.926388
0.604461 0.592523
0.633223 0.608093
0.630825 0.674737
0.648833 0.705419
0.653109 0.776474
0.62478 0.794324
0.633785 0.883078
0.597335 0.891197
