0.396389 0.610406
0.387712 0.645082
0.378947 0.673855
0.380116 0.725409
0.380345 0.757783
0.375503 0.810306
0.388474 0.845404
0.40548 0.898965
0.458952 0.567062
0.438754 0.632172
0.436203 0.66435
0.423038 0.729406
0.422934 0.759741
0.435916 0.82463
0.443807 0.854654
0.442483 0.914414
0.484124 0.587587
0.505569 0.628149
0.513587 0.660633
0.518461 0.728812
0.518282 0.760384
0.52293 0.82681
0.50491 0.865894
0.505058 0.902701
0.579955 0.564327
0.544967 0.638401
0.556719 0.669933
0.560243 0.728046
0.558453 0.760661
0.556402 0.818675
0.544125 0.854598
0.568291 0.917138
0.589964 0.603729
0.617674 0.632752
0.611187 0.684747
0.617786 0.721207
0.619358 0.768466
0.607559 0.802719
0.616875 0.860328
0.582471 0.883409
