0.37781 0.60867
0.37791 0.635641
0.359561 0.677082
0.366002 0.715972
0.368239 0.752598
0.359768 0.811922
0.375081 0.836107
0.373341 0.895536
0.463062 0.545245
0.431538 0.625319
0.429995 0.655378
0.410501 0.723309
0.40759 0.757764
0.429294 0.822453
0.441627 0.85114
0.431783 0.940327
0.471913 0.578616
0.505146 0.619317
0.504269 0.650787
0.522979 0.714684
0.520487 0.766358
0.523189 0.822159
0.505453 0.873893
0.519697 0.905182
0.60861 0.543109
0.555391 0.627857
0.55484 0.659223
0.557322 0.716832
0.552966 0.763176
0.560874 0.820644
0.543532 0.851398
0.588762 0.926659
0.599559 0.591095
0.633184 0.612828
0.627456 0.675678
0.644559 0.708567
0.645926 0.776686
0.624276 0.79437
0.63249 0.879571
0.594019 0.888733
