0.37351 0.60491
0.375163 0.638214
0.355811 0.675545
0.362539 0.713819
0.366005 0.751608
0.355186 0.810809
0.373128 0.83519
0.360331 0.890964
0.46519 0.544488
0.429956 0.622838
0.428566 0.654001
0.408133 0.720646
0.403604 0.758341
0.427874 0.821969
0.441072 0.850039
0.435185 0.949634
0.468015 0.572244
0.504938 0.61747
0.502203 0.648059
0.525898 0.71053
0.521956 0.768523
0.523264 0.82137
0.505016 0.874066
0.523755 0.907014
0.614426 0.534774
0.557785 0.626109
0.554403 0.655889
0.554775 0.714605
0.550748 0.762994
0.561883 0.821416
0.543161 0.849672
0.593534 0.926944
0.605083 0.592535
0.633901 0.607198
0.631754 0.674562
0.649916 0.704506
0.654886 0.776474
0.625025 0.794244
0.63439 0.883936
0.598031 0.891266
