0.37816 0.608469
0.378146 0.635937
0.359904 0.677383
0.366295 0.716024
0.368465 0.752637
0.359816 0.811512
0.375577 0.836682
0.374426 0.895914
0.462908 0.545388
0.431676 0.625402
0.430109 0.655612
0.410655 0.723648
0.407891 0.757582
0.429413 0.822493
0.441672 0.851227
0.431499 0.939549
0.472214 0.579062
0.505163 0.619477
0.504441 0.651004
0.522887 0.715038
0.520388 0.766174
0.523193 0.822196
0.505439 0.873789
0.5194 0.90512
0.608125 0.543803
0.555196 0.627937
0.554872 0.659562
0.557383 0.717007
0.553128 0.763186
0.560786 0.820539
0.543566 0.851598
0.588352 0.926729
0.599175 0.591026
0.633048 0.613239
0.627158 0.675882
0.644052 0.70879
0.645313 0.776593
0.62408 0.794486
0.632325 0.879206
0.593704 0.888422
