0.267852 0.552959
0.276871 0.519066
0.202295 0.60761
0.234796 0.61332
0.240245 0.794586
0.255244 0.750671
0.324521 0.851592
0.0169951 0.745827
0.626173 0.463413
0.418373 0.473223
0.423699 0.511102
0.292793 0.711174
0.316573 0.823312
0.376256 0.778499
0.440538 0.802988
0.434706 0.945198
0.266398 0.368698
0.462183 0.459672
0.490999 0.481459
0.496077 0.724679
0.449307 0.716013
0.533465 0.797024
0.518475 0.837411
0.708409 0.856647
0.788473 0.187778
0.64669 0.553126
0.52169 0.559673
0.605626 0.669679
0.565023 0.749577
0.570951 0.804698
0.547421 0.853115
0.667105 0.914738
0.650886 0.579237
0.799159 0.440957
0.760998 0.642696
0.799182 0.569363
0.723826 0.909638
0.833938 0.573425
0.788654 0.984066
0.664035 0.94706
