0.367969 0.60122
0.370758 0.641175
0.351651 0.6742
0.358505 0.709633
0.362596 0.749656
0.347075 0.805973
0.372529 0.837141
0.342984 0.88478
0.467401 0.536114
0.427833 0.619942
0.426674 0.651577
0.403718 0.720433
0.399104 0.755546
0.425885 0.821031
0.440428 0.848688
0.43972 0.961956
0.463445 0.570935
0.504911 0.612994
0.4992 0.646261
0.524556 0.703976
0.52009 0.772068
0.523805 0.81931
0.506516 0.878074
0.526998 0.905558
0.622182 0.523573
0.56112 0.6216
0.553678 0.653445
0.556613 0.712468
0.551614 0.761932
0.563105 0.820832
0.542433 0.849668
0.599214 0.931939
0.60424 0.589961
0.643067 0.604011
0.636263 0.671081
0.65828 0.700908
0.660965 0.77928
0.631891 0.790813
0.639402 0.889046
0.601583 0.890473
