0.368133 0.601206
0.370915 0.641195
0.351792 0.674379
0.358608 0.709655
0.362744 0.749721
0.347229 0.806001
0.372646 0.837206
0.343526 0.884975
0.467339 0.536349
0.427901 0.619974
0.426731 0.651714
0.403852 0.72048
0.399208 0.755588
0.425947 0.82106
0.440449 0.848733
0.439578 0.961572
0.463581 0.571006
0.504879 0.613343
0.499328 0.646111
0.524643 0.70419
0.520126 0.771965
0.523744 0.819362
0.50651 0.878
0.526858 0.905553
0.621939 0.523924
0.561027 0.62169
0.553689 0.653575
0.556511 0.712529
0.551609 0.761959
0.56311 0.820843
0.542456 0.849694
0.599031 0.931885
0.604128 0.58999
0.64292 0.604165
0.63611 0.671177
0.65803 0.701037
0.660887 0.77914
0.631564 0.790976
0.639328 0.888883
0.601395 0.890404
