0.371015 0.602178
0.373409 0.640463
0.354005 0.675774
0.360614 0.711469
0.364942 0.750748
0.350833 0.807675
0.37367 0.837086
0.352741 0.888271
0.466194 0.54137
0.429048 0.621075
0.427718 0.65346
0.406282 0.720379
0.401169 0.757249
0.427011 0.821586
0.440783 0.849445
0.437169 0.955037
0.46598 0.57115
0.504845 0.616058
0.500971 0.646751
0.526312 0.707863
0.521361 0.77004
0.523219 0.82044
0.505583 0.875632
0.525274 0.906581
0.617819 0.529886
0.55929 0.623931
0.55404 0.65505
0.554578 0.713496
0.550906 0.762584
0.562667 0.821193
0.542864 0.849714
0.595994 0.929569
0.604124 0.591203
0.638502 0.606035
0.633896 0.673322
0.653406 0.702673
0.658678 0.777142
0.626896 0.793328
0.636866 0.886173
0.599326 0.890515
