0.319792 0.603231
0.352686 0.603238
0.312853 0.663675
0.323276 0.689042
0.346286 0.758431
0.316477 0.797596
0.354405 0.823072
0.239761 0.85025
0.474286 0.509257
0.42138 0.608035
0.415424 0.642581
0.402689 0.668404
0.36806 0.789583
0.416096 0.814632
0.436876 0.837773
0.475856 0.981014
0.448163 0.520384
0.501977 0.600427
0.487441 0.630389
0.502903 0.672264
0.510956 0.769475
0.528035 0.813721
0.512044 0.890096
0.541761 0.90674
0.671228 0.422922
0.575555 0.608205
0.553119 0.627225
0.578629 0.680769
0.540058 0.770311
0.564778 0.819641
0.542787 0.845444
0.629579 0.937804
0.613959 0.618505
0.684626 0.558431
0.667506 0.666274
0.702649 0.673698
0.691013 0.786023
0.679652 0.760389
0.683518 0.93683
0.608555 0.906507
