0.279425 0.576078
0.300951 0.546027
0.237904 0.621959
0.260494 0.636359
0.278911 0.789712
0.273584 0.752011
0.333567 0.845599
0.0552012 0.777176
0.571826 0.478256
0.420353 0.518596
0.426569 0.545584
0.316371 0.709335
0.333998 0.816105
0.392105 0.793735
0.435423 0.813032
0.468042 0.937087
0.32961 0.4167
0.470567 0.52966
0.486275 0.506248
0.498949 0.702784
0.479017 0.744597
0.531769 0.810567
0.517962 0.873889
0.630891 0.87853
0.753686 0.259665
0.625612 0.568713
0.530057 0.582311
0.601771 0.667037
0.545246 0.75651
0.570666 0.813116
0.55024 0.840046
0.666004 0.918559
0.636705 0.603456
0.765177 0.477931
0.737056 0.644977
0.767072 0.613573
0.715162 0.867208
0.786771 0.6346
0.762623 0.997208
0.637532 0.943284
