0.372607 0.603734
0.37457 0.639181
0.355136 0.675626
0.36184 0.713024
0.365652 0.751306
0.353533 0.809562
0.373421 0.835999
0.35762 0.890004
0.465567 0.543709
0.429634 0.62215
0.428261 0.65387
0.407504 0.720461
0.402695 0.758043
0.42757 0.821843
0.440964 0.84982
0.435893 0.951566
0.46727 0.571523
0.504901 0.617003
0.501767 0.647559
0.526329 0.709628
0.5219 0.769033
0.523235 0.821064
0.505117 0.874458
0.524399 0.907031
0.615638 0.533031
0.558316 0.625383
0.55428 0.655542
0.554421 0.714164
0.550648 0.762883
0.562166 0.821378
0.543064 0.849626
0.594424 0.927785
0.605031 0.592202
0.635254 0.606645
0.632608 0.674264
0.651073 0.703712
0.656454 0.776596
0.62548 0.794038
0.63518 0.884753
0.598576 0.891082
