0.29391 0.598601
0.323716 0.574732
0.274178 0.632014
0.291113 0.661056
0.321994 0.77677
0.279561 0.774176
0.343204 0.835243
0.13883 0.811533
0.513454 0.492208
0.420844 0.558082
0.434399 0.585029
0.356514 0.690195
0.350143 0.806472
0.40664 0.806201
0.432418 0.823735
0.502924 0.926998
0.397504 0.466267
0.49678 0.572857
0.460883 0.563722
0.500776 0.690131
0.501953 0.758791
0.530711 0.813055
0.520271 0.905912
0.554127 0.900417
0.716322 0.334885
0.60429 0.588728
0.539044 0.604635
0.597647 0.662179
0.534238 0.763628
0.568402 0.81651
0.546034 0.843457
0.653779 0.929334
0.62014 0.622242
0.728677 0.515652
0.705183 0.653342
0.736881 0.642751
0.705838 0.819625
0.737972 0.706725
0.726779 0.971094
0.620122 0.927055
