0.385706 0.604414
0.383283 0.642403
0.367244 0.680642
0.37227 0.718908
0.37248 0.754015
0.3645 0.808662
0.382871 0.842944
0.399007 0.904664
0.462168 0.556547
0.434639 0.628264
0.432667 0.659512
0.415165 0.725622
0.415255 0.759171
0.432151 0.823548
0.442553 0.852767
0.424534 0.921808
0.476198 0.580665
0.505533 0.623973
0.508242 0.654584
0.525124 0.722888
0.522396 0.761854
0.524811 0.823545
0.504272 0.869909
0.513758 0.905149
0.596866 0.561429
0.551022 0.633372
0.555454 0.663134
0.554444 0.720737
0.552515 0.763368
0.557365 0.818991
0.544232 0.854393
0.580269 0.922194
0.598334 0.591701
0.623041 0.617433
0.620476 0.679685
0.633035 0.714168
0.636168 0.770947
0.615425 0.80044
0.623713 0.872279
0.590813 0.88625
