0.372428 0.603524
0.374447 0.639355
0.355006 0.675648
0.361701 0.712854
0.365581 0.751244
0.35321 0.809322
0.373472 0.836151
0.357078 0.889812
0.465638 0.543503
0.429569 0.622018
0.4282 0.653838
0.407373 0.720437
0.402516 0.75797
0.427509 0.821817
0.440944 0.849778
0.436035 0.951952
0.467125 0.571428
0.504894 0.616905
0.501679 0.647464
0.526379 0.709441
0.521864 0.76914
0.52323 0.820998
0.505152 0.874561
0.524513 0.907009
0.615881 0.532682
0.558423 0.625227
0.554254 0.655482
0.554386 0.714082
0.550652 0.762856
0.562224 0.821364
0.543044 0.849628
0.5946 0.927975
0.604958 0.592104
0.635588 0.606565
0.632767 0.674184
0.651316 0.703572
0.65674 0.776636
0.625598 0.79398
0.635356 0.884913
0.59867 0.891026
