0.391282 0.611945
0.38674 0.639834
0.373986 0.676408
0.376962 0.723917
0.377031 0.755649
0.373443 0.815218
0.383728 0.838898
0.403124 0.901796
0.458217 0.560803
0.43705 0.630952
0.434773 0.662076
0.419791 0.727333
0.419882 0.76014
0.434336 0.824108
0.44333 0.854047
0.434831 0.917037
0.482816 0.586587
0.505619 0.626514
0.511361 0.658356
0.519879 0.72653
0.519184 0.760987
0.523321 0.82509
0.50434 0.866997
0.508566 0.90445
0.586645 0.562347
0.547276 0.63587
0.556457 0.667715
0.559291 0.723074
0.556692 0.763777
0.557154 0.81805
0.544556 0.855666
0.572807 0.920373
0.592404 0.598451
0.621105 0.627747
0.615223 0.683705
0.623806 0.717378
0.626213 0.769655
0.610817 0.801702
0.621292 0.864355
0.58467 0.884416
